Local,Trabalho,Título,Autores/Participantes
Centro de Ciencias da Saúde,5324,UM RELATO DE EXPERIÊNCIA DO PROJETO DE EXTENSÃO EDUCAÇÃO FÍSICA ESCOLAR NA PERSPECTIVA INCLUSIVA: LUTAS COMO ESTRATÉGIA DE DIVERSIFICAÇÃO DE CONTEÚDOS,"MICHELE PEREIRA DE SOUZA DA FONSECA,MARIANA PERES DA ROCHA,JULY ROBERTA AMORIM,RAQUEL LUDOVINO ALVES SILVA,GUILHERME GETúLIO BALDUINO FARIAS,BEATRIZ COUTINHO SANT’ ANNA"
Centro de Ciencias da Saúde,5102,MAPEAMENTO PRELIMINAR DA FORMAÇÃO DOCENTE NA PERSPECTIVA INCLUSIVA NOS CURSOS DE LICENCIATURA EM EDUCAÇÃO FÍSICA: REGIÃO CENTRO-OESTE EM FOCO,"MICHELE PEREIRA DE SOUZA DA FONSECA,SILVANA DOS SANTOS FERREIRA,SAMARA OLIVEIRA SILVA"
Centro de Ciencias da Saúde,3227,A RELAÇÃO ENTRE ATIVIDADE FÍSICA E A APRENDIZAGEM DE CRIANÇAS E ADOLESCENTES: UMA REVISÃO DE LITERATURA,"ANDRE LUIZ DAS GRAçAS DE Sá,BRUNA BRANDÃO VELASQUES"
Centro de Ciencias da Saúde,6044,NA RODA: EDUCAÇÃO FÍSICA EM DEBATE,"TIAGO CERQUEIRA PINHEIRO,LARYSSA CRISTINE MAGALHÃES TORRES,RENATO SARTI DOS SANTOS"
Centro de Ciencias da Saúde,592,INFLUÊNCIA DE CARBOIDRATOS DA CARNE VERMELHA NA PROGRESSÃO DE CARCINOMA DE CÓLON HUMANO VIA INTERAÇÃO COM ANTICORPOS AUTOREATIVOS,"PHILIPPE CALOBA,ANA LUIZA DOS SANTOS LOPES,ADRIANE TODESCHINI,FREDERICO ALISSON DA SILVA"
Centro de Ciencias da Saúde,6418,PRÓPOLIS REVERTE ENFISEMA PULMONAR CAUSADO POR FUMAÇA DE CIGARRO EM MODELO MURINO ATRAVÉS DE UMA VIA INDEPENDENTE DE NRF2,"NATÁLIA ORLANDI,SAMUEL DOS SANTOS VALENCA,MANUELLA LANZETTI DAHER DE DEUS,LYCIA DE BRITO GITIRANA,MARINA VALENTE BARROSO,ISABELLA CATTANI PINTO CAVALIERI"
Centro de Ciencias da Saúde,4975,INFLAMAÇÃO NEUTROFÍLICA E DIABETES MELLITUS EM PACIENTES COM TUBERCULOSE PULMONAR – UM NOVO EIXO FISIOPATOLÓGICO?,"MAYLA GABRYELE MIRANDA DE MELO,PEDRO HENRIQUE LIMA VARGAS,ELISANGELA COSTA DA SILVA,AFRANIO LINEU KRITSKI"
Centro de Ciencias da Saúde,2115,RECEPTOR P2X7 MEDEIA A MORTE DE TOXOPLASMA GONDII EM CÉLULAS EPITELIAIS HUMANAS INTESTINAS,"STHEFANI RODRIGUES BATISTA DA SILVA,THUANY PRADO RANGEL,ALINE CRISTINA ABREU MOREIRA DE SOUZA,ROSSIANE CLAUDIA VOMMARO,ROBSON COUTINHO-SILVA"
Centro de Ciencias da Saúde,5537,ESTUDO DO PAPEL DA PROTEÍNA RELACIONADA AO RECEPTOR DE LIPOPROTEÍNA DE BAIXA DENSIDADE (LRP1) NA DPOC,"LAURA VALERIANO,MANUELLA LANZETTI DAHER DE DEUS,SAMUEL DOS SANTOS VALENCA,FRANCISCA DE FáTIMA DOS ANJOS"
Centro de Ciencias da Saúde,4780,MARCADORES INFLAMATÓRIOS E OBESIDADE EM HIPERTENSÃO ARTERIAL RESISTENTE,"LARISSA DE OLIVEIRA GONCALVES,HUGO FARAH,JOÃO GABRIELL BEZERRA DA SILVA,LUCCA HIROSHI DE SÁ KIMURA,VITOR DE MELO NOLASCO,BRUNO DUSSONI MOREIRA DOS SANTOS,FERNANDA OLIVEIRA DE CARVALHO CARLOS,ARTHUR FERNANDES CORTEZ,BERNARDO FRÓES CHEDIER BARREIRA,ELIZABETH SILAID MUXFELDT"
Centro de Ciencias da Saúde,5224,ARTICULAÇÃO INTERSETORIAL E TRABALHO INTERDISCIPLINAR PARA A TRANSFORMAÇÃO SOCIAL: RELATO DE EXPERIÊNCIAS DA EXTENSÃO UNIVERSITÁRIA NA FAVELA,"CARLOS HENRIQUE DANTAS CARDOZO,GUSTAVO FIGUEIREDO,BRUNA LUNA,GILBERTO DE OLIVEIRA REIS,RENAN VICENTE DA SILVA,LETÍCIA NOGUEIRA DOS SANTOS MONTENEGRO,VINíCIUS DE FREITAS FERRAZ"
Centro de Ciencias da Saúde,5768,O ENSINO DE DANÇA EM ESCOLAS: UMA PERSPECTIVA A PARTIR DA EXPERIÊNCIA NO PROJETO,"EMANUELLE ROCHA,ISABELA MARIA AZEVEDO GAMA BUARQUE"
Centro de Ciencias da Saúde,5317,PROJETO COMUNIDANÇA/EXTENSÃO: VIVÊNCIAS NA EDUCAÇÃO INFANTIL E NO ENSINO FUNDAMENTAL,"DENISE MARIA QUELHA DE SÁ,GABRIEL DE OLIVEIRA ROZÁRIO,JACKELINE KAREN CALDAS GABRIEL SIMOES,NATÁLIA MIRIAM DO AMARAL,RHAIANE DE SOUZA FERREIRA SILVESTRE SILVESTRE,LENICE SILVA VIEGAS,GABRIELA MANCINI MAINARDES,VITÓRIA DE VASCONCELOS NAVARRO,TAYNÁ PESSOA BOTELHO,CAMILA DE SANTANA DA ROCHA"
Centro de Ciencias da Saúde,5237,COMUNIDANÇA E PIBIAC: UMA ANÁLISE DAS RELAÇÕES ARTÍSTICAS E CULTURAIS,"GABRIELA MANCINI MAINARDES,LISSA SCARLET DE OLIVEIRA LOUCHARD,THIAGO NUNES DE ALBUQUERQUE,RAYAN PIRES SARMENTO DA SILVA,LUIZA FARIA FERNANDES DE CASTRO,GABRIELA PEREIRA DE JESUS,DENISE MARIA QUELHA DE SÁ"
Centro de Ciencias da Saúde,6362,A ARTE PARA (OU NA?) EDUCAÇÃO DE JOVENS E ADULTOS,"JESSICA GONÇALVES LIMA,ISABELA MARIA AZEVEDO GAMA BUARQUE"
Centro de Ciencias da Saúde,5059,CONSTRUÇÃO DE MATERIAIS DE DIVULGAÇÃO CIENTÍFICA,"JESSICA NASCIMENTO DA COSTA,DÉBORA HENRIQUE DA SILVA ANJOS,LUCAS FERREIRA SANTOS"
Centro de Ciencias da Saúde,5396,"AS INTERSEÇÕES ENTRE A ARTE-EDUCAÇÃO E A ARTETERAPIA NAS AÇÕES DO PROJETO DE EXTENSÃO: ''EDUCAÇÃO, SAÚDE E CULTURA EM TERRITÓRIOS DA PERIFERIA URBANA''","LETICIA MARCELINO DA SILVA,ISLY SILVA DE OLIVEIRA,GUSTAVO FIGUEIREDO"
Centro de Ciencias da Saúde,5313,"O INSTANTE DO MOVIMENTO: OFICINA INTEGRADA DE DANÇA, FOTOGRAFIA E SOM","MICHELLE NOGUEIRA LIMA,GERLAINE ROCHA DA SILVA,SUELLEN CRISTINE,ANA CELIA DE SÁ EARP"
Centro de Ciencias da Saúde,2043,ILUMINANDO A DANÇA OU DANÇANDO COM A LUZ,"ANNA LUIZA PADILHA DE FIGUEIREDO,RAFAEL AUGUSTO ARRUDA MERLO,LUCIANA LIEGE BOMFIM BRITO"
Centro de Ciencias da Saúde,1476,A INFLUÊNCIA DO PULSO,"MARIANA SILVA DE OLIVEIRA,LENINE VASCONCELLOS DE OLIVEIRA"
Centro de Ciencias da Saúde,3047,UM ESTUDO DO GESTO ENQUANTO LINGUAGEM E EXPRESSÃO CORP ORAL,"ANNE LOISE CRUZ DA SILVA,MARIA APARECIDA DONATO DE MATOS,ANA BEATRIZ LIMA ARAUJO,MICHELE PEREIRA DE OLIVEIRA,ISIS CORRêA REIS,MAYARA BOMFIM ANTONIO,DANIE GUSTAVO SANTOS DA ROCHA VAZ"
Centro de Ciencias da Saúde,2801,HELENITA SÁ EARP E A TEORIA FUNDAMENTOS DA DANÇA: A INFLUÊNCIA DE UMA MULHER REVOLUCIONÁRIA NA UFRJ,"ANA CAROLINA NAVARRO,SERGIO ALEX KUGLAND DE AZEVEDO,LARA SEIDLER DEOLIVEIRA"
Centro de Ciencias da Saúde,1514,SEMENTES DO JAGUM: REFLEXÕES SOBRE A RESIDÊNCIA ARTÍSTICO PEDAGÓGICA NA ELABORAÇÃO DE UM ABORDAGEM PLURIVERSAL.,"VICTOR HUGO DE SOUZA GARCIA,IVY MARINS BRUM VIANA DE SOUZA,ALEXANDRE CARVALHO DOS SANTOS (ORIENTADOR)"
Centro de Ciencias da Saúde,3141,ANÁLISE SOBRE O PROCESSO DE CRIAÇÃO DO ESPETÁCULO IN PULSO,"TATIANA MARIA BERNARDO DA SILVA,DENISE MARIA QUELHA DE SÁ"
Centro de Ciencias da Saúde,1431,A DANÇA INSTAURADA. RELAÇÕES ENTRE A OBRA DE TUNGA E O USO DE OBJETOS NA DANÇA CONTEMPORÂNEA,"FERNANDA DE OLIVEIRA NICOLINI,MARIA INÊS GALVÃO SOUZA"
Centro de Ciencias da Saúde,2850,EQUILÍBRIO E ESTABILIDADE NAS POSIÇÕES DE MEMBROS INFERIORES DA TEORIA FUNDAMENTOS DA DANÇA,"ANA CAROLINA NAVARRO,SERGIO ALEX KUGLAND DE AZEVEDO,LARA SEIDLER DEOLIVEIRA"
Centro de Ciencias da Saúde,3332,CARACTERIZAÇÃO MORFOLÓGICA E ULTRAESTRUTURAL DE TRIPANOSSOMATÍDEOS RECÉM-ISOLADOS CONTENDO BACTÉRIA SIMBIÓTICA,"TAYNÁ MOURÃO CAMELO,CAMILA SILVA GONÇALVES,WANDERLEY DE SOUZA,MARIA CRISTINA MACHADO MOTTA"
Centro de Ciencias da Saúde,4997,JOGOS EDUCATIVOS: SUA IMPORTÂNCIA PARA O PROCESSO DE ALFABETIZAÇÃO CIENTÍFICA,"DÉBORA HENRIQUE DA SILVA ANJOS,JOYCE ALVES DO NASCIMENTO,ANA ROSA DE SOUZA PONTES,KIMBERLY ALVES FERNANDES"
Centro de Ciencias da Saúde,2638,FALHA NA TERAPÊUTICA PADRÃO PARA TRATAMENTO DE ESQUISTOSSOMOSE - REVISÃO DE LITERATURA,"LUIS FELIPE MOREIRA MACHADO,MARIA JOSÉ CONCEIÇÃO"
Centro de Ciencias da Saúde,4052,"ENDOSSIMBIOSE EM TRIPANOSSOMATÍDEOS: A INFLUÊNCIA DA BACTÉRIA NA PROLIFERAÇÃO, ULTRAESTRUTURA E METABOLISMO DE ANGOMONAS DEANEI CRESCIDA EM MEIO DE CULTIVO CONTENDO DIFERENTES FONTES DE CARBONO","AZUIL BARRINHA DOS SANTOS JUNIOR,ANA CAROLINA LOYOLA-MACHADO,WANDERLEY DE SOUZA,MARIA CRISTINA MACHADO MOTTA"
Centro de Ciencias da Saúde,3457,ASPECTOS MORFOFUNCIONAIS DA CISTOGÊNESE DE TOXOPLASMA EM CÉLULAS DO SISTEMA NERVOSO,"JULIA MACEDO,ALINE CRISTINA ABREU MOREIRA DE SOUZA,JULIANA DE ARAÚJO PORTES,WANDERLEY DE SOUZA,MARCIA ATTIAS"
Centro de Ciencias da Saúde,2950,DESENVOLVIMENTO DE LEISHMANIA AMAZONENSIS EXPRESSANDO A PROTEÍNA FLUORESCENTE MCHERRY,"EDUARDO VIDAL,HERBERT GUEDES,TADEU RAMOS,ALESSANDRA MARCIA DA FONSECA MARTINS"
Centro de Ciencias da Saúde,4645,AVALIAÇÃO DA EFICÁCIA DA CLEMASTINA NA LEISHMANIOSE CUTÂNEA MURINA,"MARIA PAULA GONÇALVES BORSODI,REBECCA CHARLTON,DOUGLAS ESCRIVANI DE OLIVEIRA,PAUL W DENNY,PATRICK G. STEEL,BARTIRA ROSSI BERGMANN"
Centro de Ciencias da Saúde,3897,ESTUDO DE NOVOS COMPOSTOS COMO FERRAMENTA PARA A ELUCIDAÇÃO DE ALVOS CELULARES NA QUIMIOTERAPIA ANTI-LEISHMANIA,"JULIANY COLA FERNANDES RODRIGUES,GABRIELLE DOS SANTOS,BRUNNO RENATO FARIAS VERÇOZA,ALISSON AMARAL DA ROCHA,VICTOR FELICIANO DOS SANTOS RAMOS"
Centro de Ciencias da Saúde,2606,ANÁLISE DA ASSOCIAÇÃO DE PREVALÊNCIA DE HIPERTENSÃO ARTERIAL COM FATORES SOCIOECONÔMICOS EM ADOLESCENTES BRASILEIROS,"MARIANNE SBANO DA SILVA,THIAGO LUIZ NOGUEIRA DA SILVA,CLARA LEANDRO MOUTINHO RODRIGUES,KATIA BLOCH"
Centro de Ciencias da Saúde,1887,A INCIDÊNCIA E AS CAUSAS DOS ACIDENTES EM LACTENTES: UMA REVISÃO BIBLIOGRÁFICA,"JULIANA SILVA MELO DOS REIS,TANIA VIGNUDA DE SOUZA,ANAMARIA DE SOUZA FAGUNDES FAGUNDES,CAMILLA PEIXOTO DE SANTANA,ANDRESSA VIANA,ANA CLARA ARAUJO DE FRANÇA SILVA,ANA GABRIELA SANTOS BRITO"
Centro de Ciencias da Saúde,1373,IMPLEMENTAÇÃO DA ESCALA DE BRADEN Q EM UMA UNIDADE DE TERAPIA INTENSIVA PEDIÁTRICA,"MARIA VICTÓRIA LEONARDO DA COSTA,THAMIRES GOULART LAMBRANHO DE AZEVEDO,MEIRILANE LIMA PRECCE,MAURÍCIO CAVALCANTI DA SILVA,MARIA GEFE DA ROSA MESQUITA"
Centro de Ciencias da Saúde,2657,INTOXICAÇÃO ENTRE ADOLESCENTES: UMA REVISÃO SISTEMÁTICA,"TANIA VIGNUDA DE SOUZA,ANAMARIA DE SOUZA FAGUNDES FAGUNDES,LETÍCIA PINHEIRO,JULIANA SILVA MELO DOS REIS,DEBORA TAVARES"
Centro de Ciencias da Saúde,2429,CARACTERÌSTICAS DAS CRIANÇAS SUBMETIDAS À CIRURGIA NUM HOSPITAL UNIVERSITÀRIO FEDERAL DO MUNICÍPIO DO RIO DE JANEIRO,"STEFFANY VIEIRA DIAS,BIANCA ROSA FULY,ISABEL CRISTINA DOS SANTOS OLIVEIRA"
Centro de Ciencias da Saúde,1769,"FATORES ASSOCIADOS À VACINAÇÃO ANTI-HPV EM ADOLESCENTES QUE REFERIRAM TER INICIADO ATIVIDADE SEXUAL, BRASIL, 2015","NATHÁLIA VIEIRA MEDELLA DA CONCEIÇÃO,ALANA SILVA DE LIRA,AMANDA DA TRINDADE DIAS COUTINHO,AMANDA FERREIRA ARAUJO,ANDRESSA PEDREIRA MORAES,DALILA PEREIRA RODRIGUES,THAYS BASíLIO OLIVEIRA,WINI MIGUEL,GERSON MARINHO"
Centro de Ciencias da Saúde,1091,ALOPECIA POR TRAÇÃO EM CRIANÇAS E ADOLESCENTES: RESULTADOS PRELIMINARES,"ANA LÚCIA FERREIRA,ANGELA RODRIGUES SOUZA E SILVA,BEATRIZ ALBINO,BIANCA ZATTAR DE MELLO BARRETO,SIMONE SAINTIVE BARBOSA"
Centro de Ciencias da Saúde,1398,ALTA CONCENTRAÇÃO DE GLICOSE ALTERA O GLICOFENÓTIPO E PROMOVE AUMENTO DA CAPACIDADE INVASIVA EM CÂNCER DE CÓLON ATRAVÉS DA VIA DE BIOSSÍNTESE DAS HEXOSAMINAS,"HECTOR FRANCO BARBOSA RHAULT LOPONTE,ADRIANE TODESCHINI,ANDRÉIA DE VASCONCELOS DOS SANTOS"
Centro de Ciencias da Saúde,1120,O CONHECIMENTO SOBRE SÍFILIS NA GESTAÇÃO NA PERSPECTIVA DA PUÉRPERA:UMA CONTRIBUIÇÃO PARA A ENFERMAGEM,"DIANA GONÇALVES,CARLA LUZIA FRANÇA ARAUJO,MARIA APARECIDA VASCONCELOS MOURA,ANA BEATRIZ AZEVEDO QUEIROZ,ANA LUIZA DE OLIVEIRA CARVALHO"
Centro de Ciencias da Saúde,5857,O PERFIL DAS GESTANTES COM SÍFILIS NO MUNICÍPIO DO RIO DE JANEIRO EM 2017,"BRÍGIDA RODRIGUES PEREIRA DE SOUZA,ANA LUIZA DE OLIVEIRA CARVALHO"
Centro de Ciencias da Saúde,1959,A PERCEPÇÃO DE UNIVERSITÁRIAS CABO-VERDIANAS RESIDENTES NO RIO DE JANEIRO SOBRE O CLIMATÉRIO/MENOPAUSA,"ANA BEATRIZ AZEVEDO QUEIROZ,LARISSA ANGELSA PIRES SOARES SILVA,HANNAH DE MELO DOS SANTOS,ANA LUIZA DE OLIVEIRA CARVALHO"
Centro de Ciencias da Saúde,1266,DETERMINANTES SOCIAIS DO ABORTO NO BRASIL: UMA QUESTÃO DE RAÇA E CLASSE SOCIAL,"ANA BEATRIZ AZEVEDO QUEIROZ,JOYCE CRISTINA MEIRELES SILVA,ANA LUIZA DE OLIVEIRA CARVALHO,ANNA CAROLINA GONÇALVES DA SILVA,HANNAH DE MELO DOS SANTOS"
Centro de Ciencias da Saúde,6047,PERFIL SÓCIO-DEMOGRÁFICO DE MULHERES COM SÍFILIS GESTACIONAL NA ÁREA PROGRAMÁTICA 5.3: 2015-2017,"THAINã JUSTINO DE SOUZA,ANA LUIZA DE OLIVEIRA CARVALHO,DIANA GONÇALVES"
Centro de Ciencias da Saúde,846,VIOLÊNCIA CONTRA A MULHER E O SISTEMA SE SAÚDE,"WILLY VITÓRIA BENFICA,MICHELE LOPES PEDROSA MICHELE PEDROSA,LIVIA BIAGIO,MATHEUS MELONI DA SILVA,PAULA DE ALMEIDA RAMOS"
Centro de Ciencias da Saúde,3460,CAPACITANDO ENFERMEIROS DA ATENÇÃO PRIMÁRIA EM SAÚDE PARA A DETECÇÃO PRECOCE DO CÂNCER DE MAMA E COLO DO ÚTERO,"ANA BEATRIZ AZEVEDO QUEIROZ,LIDIA SANTOS SOARES,ANA LUIZA DE OLIVEIRA CARVALHO"
Centro de Ciencias da Saúde,3350,CAMINHOS ENCANTADOS: UMA CENA CRIADA A PARTIR DA ESCUTA,"LíVIA CITELLI NASCIMENTO,PATRICIA GOMES PEREIRA,YOHANA DE SOUZA GUIMARãES,VANIA MOURA BIZONI,DÉBORA SAMPAIO VIDAL DE BARROS,LAYLA MONCORES S DE PAULA"
Centro de Ciencias da Saúde,1553,AMPLIAÇÃO DA PLATAFORMA CHORÓS DO PROJETO ARQUEOLOGIA DA DANÇA - BRASIL PRÉ-HISTÓRICO,"MARCOS FREDERICO MIRANDA KLEIN,FLÁVIA CRISTINA COSTA VIEIRA,ANDRé LUIZ PIMENTEL DIAS,FERNANDA FRANCISCA DE LIMA,RAPHAELA ROSSI,THALES MANDELLI,ISIS NASCIMENTO,RAFAEL AUGUSTO ARRUDA MERLO,ROBERTO EIZEMBERG DOS SANTOS"
Centro de Ciencias da Saúde,3086,PROJETO PARATODOS: A BUSCA POR UMA DANÇA QUE CONTEMPLE A MULTIPLICIDADE DOS CORPOS,"MARTA SIMOES PERES,TAYNA BERTOLDO,ANA CLAUDIA DE MELLO SILVA"
Centro de Ciencias da Saúde,1163,BALBÚRDIA: A SERIEDADE DO BRINCAR.,"JÉSSICA LOUZADA,MARIA INÊS GALVÃO SOUZA"
Centro de Ciencias da Saúde,803,"DANÇA, ENTRE O SABER E O “SABER-FAZER”: UM DESAFIO NO CAMINHO DA CONSTRUÇÃO DE UM CAMPO TEÓRICO","ANA CAROLINA CASTRO BOECHAT MAGALHÃES,MARCELA CASTRO"
Centro de Ciencias da Saúde,2687,IMERSÃO LABCRÍTICA NO FESTIVAL PANORAMA 2018: EXERCITANDO A TEORIZAÇÃO COMO PRÁTICA,"JOYCE PEDROSO PROTÁSIO,SÉRGIO PEREIRA ANDRADE"
Centro de Ciencias da Saúde,1486,CORPO SUBVERSIVO,"RAFAEL LEMOS DE BARROS,LETíCIA PEREIRA TEIXEIRA"
Centro de Ciencias da Saúde,2227,PENSAR DANÇA: A SUSPENSÃO DA DICOTOMIA ENTRE TEORIA E PRÁTICA,"THAISA FAUSTINO DE SOUZA,CAMILA CHRISTIE SILVÉRIO SANTOS,IGOR TEIXEIRA SILVA FAGUNDES"
Centro de Ciencias da Saúde,6171,A CONSTRUÇÃO DE UM CORPO CÊNICO ATRAVÉS DA PREPARAÇÃO CORP ORAL,"ANA CLAUDIA DE MELLO SILVA,DANDARA FERREIRA,MARIA INÊS GALVÃO SOUZA,LIGIA TOURINHO"
Centro de Ciencias da Saúde,1118,PARTILHA ENTRE LUGARES: UM ENCONTRO ENTRE PRÁTICA DE SI E APADRINHE UM SORRISO.,"BRUNO ALEXANDRE TEIXEIRA ALARCON,LETíCIA PEREIRA TEIXEIRA"
Centro de Ciencias da Saúde,6322,GALPÃO DANÇARTE: ARTES INTEGRADAS E COMUNIDADE,"MICHELLE NOGUEIRA LIMA,ANDRÉ MEYER,ANA CELIA DE SÁ EARP"
Centro de Ciencias da Saúde,5110,"OS CAMINHOS DA PREPARAÇÃO CORP ORAL PARA A PEÇA ""QUE TODOS LOS HOMBRES SE VAYAN A IRAK"".","BÁRBARA PEREIRA SARAIVA DA SILVA,LIGIA TOURINHO,MARIA INÊS GALVÃO SOUZA"
Centro de Ciencias da Saúde,1982,EDUCAÇÃO ALIMENTAR E AS CONTRIBUIÇÕES DO LÚDICO NA EDUCAÇÃO FÍSICA ESCOLAR,"JOÃO VITOR ALMEIDA DA SILVA BISPO,EMÍLIA CRISTINA BENEVIDES DE FREITAS,EDUARDA ASSUNÇÃO NIEMEYER LEITE,ANDRE LUIZ CRISOSTOMO,EMANOELE HONORIO MARINHO,MIGUEL DE ALBUQUERQUE PINTO"
Centro de Ciencias da Saúde,1463,AVALIAÇÃO DO ESTILO PARENTAL DE ALIMENTAÇÃO DE PRÉ-ESCOLARES EM ESCOLAS PÚBLICAS DA ZONA OESTE DO MUNICÍPIO DO RIO DE JANEIRO.,"ALINE APARECIDA DA SILVA,ANA CAROLINA LOSCHI DE OLIVEIRA BRANDãO,LÍLIAN ARAÚJO DE CARVALHO,VIVIAN DE SOUZA ASSIS,CAMILA PINHEIRO COURA,LUANA SILVA MONTEIRO,MARA LIMA DE CNOP,DANIELA ALVES MINUZZO,ANA LÚCIA VIÉGAS RÊGO,ROSÂNGELA ALVES PEREIRA"
Centro de Ciencias da Saúde,3859,PREPARAÇÕES CULINÁRIAS ADAPTADAS À OBESIDADE: DESENVOLVIMENTO DE OFICINAS CULINÁRIAS DO PROJETO DE EXTENSÃO PRÁTICAS CULINÁRIAS E OBESIDADE,"ANA CLAUDIA RODRIGUES DOS SANTOS TORRES,IASMIN PASSOS CHACON DE ASSIS,MARIANA CONCEIÇÃO SIQUEIRA,LORENNA LOPES DA COSTA,ELIANE LOPES ROSADO,THAINA SCHWAN KARLS,LETÍCIA FERREIRA TAVARES,LIGIA MAGALHãES DE ABREU,FERNANDA CRISTINA CARVALHO MATTOS MAGNO,PRISCILA GARICA"
Centro de Ciencias da Saúde,2474,COMIDA DE VERDADE: REFLEXÃO DOS AGRICULTORES FAMILIARES QUE PARTICIPAM DA FEIRA POPULAR DA AGRICULTURA FAMILIAR DE DUQUE DE CAXIAS.,"ANDREZZA FERREIRA DE ALMEIDA,RAYANNE AZEVEDO PINTO,DIOGO LANNES MELO,IZABEL CRISTINA OLIVEIRA DA SILVA JOIA,KARLA ANDREA DULCE TONINI,FÁBIO FRANCISCO DE ARAUJO,SILVIA REGINA MAGALHÃES COUTO GARCIA"
Centro de Ciencias da Saúde,1599,PROJETO GASTRONOMIA NA PROMOÇÃO DA SAÚDE: DESENVOLVIMENTO E ACEITABILIDADE DE LEITES VEGETAIS E PREPARAÇÕES DERIVADAS,"CAIO MARCELO DA SILVA PADULA,ANA CAROLINA LOSCHI DE OLIVEIRA BRANDãO,JULIANA FéRES CASTELO,ARIADNE CASSARO DE OLIVEIRA,ESTEVÃO LEMUEL,JOÃO PEDRO GUIMARÃES PEREIRA,STEPHANIE AMANCIO DE AGUIAR,LETÍCIA FERREIRA TAVARES,JOYCE TARSIA GARCIA CAFIERO,LAURA KIYOKO IDE,MARIA ELIZA ASSIS DOS PASSOS"
Centro de Ciencias da Saúde,1101,EXPLORANDO OS SENTIDOS: UMA OFICINA CULINÁRIA COMO ESTRATÉGIA DE EDUCAÇÃO ALIMENTAR E NUTRICIONAL,"LORENNA PIMENTA PERES LOPES,TALITA BITTENCOURT DANTAS BARRETO,ANA JULIA ALVAREZ ABDALAH,SARA ARAUJO,MARIA EDUARDA MARTINS SILVA,VERÔNICA OLIVEIRA FIGUEIREDO,ALINE GOMES DE MELLO DE OLIVEIRA"
Centro de Ciencias da Saúde,2540,PROJETO CORES NO PRATO: RELATO DE EXPERIÊNCIA NA FORMAÇÃO INICIAL DE PROFESSORES DE EDUCAÇÃO FÍSICA,"EMÍLIA CRISTINA BENEVIDES DE FREITAS,MIGUEL DE ALBUQUERQUE PINTO,EDUARDA ASSUNÇÃO NIEMEYER LEITE,JOÃO VITOR ALMEIDA DA SILVA BISPO,ANDRE LUIZ CRISOSTOMO,EMANOELE HONORIO MARINHO"
Centro de Ciencias da Saúde,2613,CARACTERÍSTICAS SOCIODEMOGRÁFICAS E PRINCIPAIS FATORES PARA A INTERRUPÇÃO DO ALEITAMENTO MATERNO EXCLUSIVO NO PRIMEIRO MÊS PÓS-PARTO,"RAFAELLA DELOQUE,ANA LORENA LIMA FERREIRA,CAMILA BENAIM RODRIGUEZ,LUCIANA PRINCISVAL,GILBERTO KAC"
Centro de Ciencias da Saúde,2070,ESTUDOS DE INTERNET: PANORAMA DA PRODUÇÃO DE TESES E DISSERTAÇÕES EM NUTRIÇÃO ENTRE OS ANOS DE 2013 E 2018,"MANUELA DE SÁ PEREIRA COLAÇO DIAS,DANIELA BARCELLOS,MARIA CLÁUDIA VEIGA SOARES CARVALHO"
Centro de Ciencias da Saúde,3420,CARACTERIZAÇÃO DOS EMPREENDEDORES INFORMAIS DE ALIMENTOS,"DO EVENTO ""CIRCUITO DE DOCES"" DA UNIVERSIDADE FEDERAL DO RIO DE JANEIRO EQUIPE : LETÍCIA FERREIRA TAVARES,TACIANA CORTEZ SHIKATA,MARIA ELIZA ASSIS DOS PASSOS"
Centro de Ciencias da Saúde,3214,ASSOCIAÇÃO ENTRE AMAMENTAÇÃO NA PRIMEIRA MEIA HORA DE VIDA E DESENVOLVIMENTO INFANTIL: DADOS PRELIMINARES DO ESTUDO MILQ,"BRUNA RIBEIRO DOS SANTOS,LOHHANY BIATRIZ DA SILVA PINHEIRO,AMANDA CAROLINE CUNHA FIGUEIREDO,LISSANDRA AMORIM SANTOS,ERICA GUIMARãES DE BARROS,GILBERTO KAC"
Centro de Ciencias da Saúde,2456,A VIDA NO CAMPO: HISTÓRIA DOS AGRICULTORES INTEGRANTES DA FEIRA POPULAR DA AGRICULTURA FAMILIAR DO MUNICÍPIO DE DUQUE DE CAXIAS E SUA RELAÇÃO COM A TERRA.,"RAYANNE AZEVEDO PINTO,ANDREZZA FERREIRA DE ALMEIDA,DIOGO LANNES MELO,SILVIA REGINA MAGALHÃES COUTO GARCIA,FÁBIO FRANCISCO DE ARAUJO,KARLA ANDREA DULCE TONINI,IZABEL CRISTINA OLIVEIRA DA SILVA JOIA"
Centro de Ciencias da Saúde,4386,INSEGURANÇA ALIMENTAR E GANHO DE PESO EXCESSIVO NA GESTAÇÃO RISCO.,"LEZYE COELHO VEIGA,ROBERTA TEIXEIRA DE OLIVEIRA,LETÍCIA DA SILVA SOUZA,LíVIA GOMES DE OLIVEIRA,BIANCA FREITAS DA SILVA,TALITA BARBOSA DOMINGOS,ANA ALICE TABORDA,CAMILLA CHRISTINE DE SOUZA CHEROL,ALEXIA VIEIRA DE ABREU RODRIGUES.,ANA LúCIA PIRES AUGUSTO,ROSANA SALLES COSTA"
